timestamp,precio_actual,vela_1,vela_2,vela_3,vela_4
2025-04-29 13:36:22.113414,148.83,148.05594,148.05858,148.05788,148.05936
2025-04-29 13:51:22.734290,148.87,148.0558319091797,148.05844116210938,148.0577392578125,148.05923461914062
2025-04-29 14:06:38.413557,148.87,148.05569458007812,148.05833435058594,148.05763244628906,148.05911254882812
